"status","duration","credit_history","purpose","credit_amount","savings_account","employment","installment_rate","personal_status","guarantors","residence_since","property","age","installment_plans","housing","num_credits","job","dependents","telephone","foreign_worker","assessment"
"negative_balance",24,"current_credits_paid","furniture",2359,"moderate_savings","unemployed",1,"male_divorced","none",1,"insurance",33,"none","own",1,"skilled_employee",1,"none","yes","bad"
"negative_balance",24,"current_credits_paid","furniture",3345,"low_savings","7_or_more_yrs",4,"male_single","none",2,"insurance",39,"none","rent",1,"management",1,"registered","yes","bad"
"no_account",18,"critical_account","furniture",1817,"low_savings","1_to_4yrs",4,"female_divorced","none",2,"no_property",28,"none","own",2,"skilled_employee",1,"none","yes","good"
"no_account",48,"past_delay","electronics",12749,"good_savings","4_to_7yrs",4,"male_single","none",1,"car_or_other",37,"none","own",1,"management",1,"registered","yes","good"
"negative_balance",9,"current_credits_paid","electronics",1366,"low_savings","less_than_1yr",3,"female_divorced","none",4,"insurance",22,"none","rent",1,"skilled_employee",1,"none","yes","bad"
"small_balance",12,"current_credits_paid","new_car",2002,"low_savings","4_to_7yrs",3,"male_single","none",4,"insurance",30,"none","rent",1,"skilled_employee",2,"registered","yes","good"
"negative_balance",24,"all_paid","furniture",6872,"low_savings","less_than_1yr",2,"male_divorced","none",1,"insurance",55,"bank","own",1,"skilled_employee",1,"registered","yes","bad"
"negative_balance",12,"all_paid","new_car",697,"low_savings","less_than_1yr",4,"male_single","none",2,"car_or_other",46,"bank","own",2,"skilled_employee",1,"registered","yes","bad"
"negative_balance",18,"critical_account","furniture",1049,"low_savings","less_than_1yr",4,"female_divorced","none",4,"insurance",21,"none","rent",1,"skilled_employee",1,"none","yes","good"
"negative_balance",48,"current_credits_paid","used_car",10297,"low_savings","4_to_7yrs",4,"male_single","none",4,"no_property",39,"stores","free",3,"skilled_employee",2,"registered","yes","bad"
"no_account",30,"current_credits_paid","electronics",1867,"unknown_savings","7_or_more_yrs",4,"male_single","none",4,"car_or_other",58,"none","own",1,"skilled_employee",1,"registered","yes","good"
"negative_balance",12,"past_delay","new_car",1344,"low_savings","1_to_4yrs",4,"male_single","none",2,"real_estate",43,"none","own",2,"unskilled_resident",2,"none","yes","good"
"negative_balance",24,"current_credits_paid","furniture",1747,"low_savings","less_than_1yr",4,"male_single","co_applicant",1,"insurance",24,"none","own",1,"unskilled_resident",1,"none","no","good"
"small_balance",9,"current_credits_paid","electronics",1670,"low_savings","less_than_1yr",4,"female_divorced","none",2,"car_or_other",22,"none","own",1,"skilled_employee",1,"registered","yes","bad"
"no_account",9,"critical_account","new_car",1224,"low_savings","1_to_4yrs",3,"male_single","none",1,"real_estate",30,"none","own",2,"skilled_employee",1,"none","yes","good"
"no_account",12,"critical_account","electronics",522,"good_savings","7_or_more_yrs",4,"male_single","none",4,"insurance",42,"none","own",2,"skilled_employee",2,"registered","yes","good"
"negative_balance",12,"current_credits_paid","electronics",1498,"low_savings","1_to_4yrs",4,"female_divorced","none",1,"car_or_other",23,"bank","own",1,"skilled_employee",1,"none","yes","good"
"small_balance",30,"past_delay","electronics",1919,"moderate_savings","less_than_1yr",4,"male_single","none",3,"no_property",30,"stores","own",2,"management",1,"none","yes","bad"
"large_balance",9,"current_credits_paid","electronics",745,"low_savings","1_to_4yrs",3,"female_divorced","none",2,"real_estate",28,"none","own",1,"unskilled_resident",1,"none","yes","bad"
"small_balance",6,"current_credits_paid","electronics",2063,"low_savings","less_than_1yr",4,"male_married","none",3,"car_or_other",30,"none","rent",1,"management",1,"registered","yes","good"
"small_balance",60,"current_credits_paid","education",6288,"low_savings","1_to_4yrs",4,"male_single","none",4,"no_property",42,"none","free",1,"skilled_employee",1,"none","yes","bad"
"no_account",24,"critical_account","used_car",6842,"unknown_savings","1_to_4yrs",2,"male_single","none",4,"insurance",46,"none","own",2,"management",2,"registered","yes","good"
"no_account",12,"current_credits_paid","new_car",3527,"unknown_savings","less_than_1yr",2,"male_single","none",3,"insurance",45,"none","own",1,"management",2,"registered","yes","good"
"no_account",10,"current_credits_paid","new_car",1546,"low_savings","1_to_4yrs",3,"male_single","none",2,"real_estate",31,"none","own",1,"unskilled_resident",2,"none","no","good"
"no_account",24,"current_credits_paid","furniture",929,"unknown_savings","4_to_7yrs",4,"male_single","none",2,"car_or_other",31,"stores","own",1,"skilled_employee",1,"registered","yes","good"
"no_account",4,"critical_account","new_car",1455,"low_savings","4_to_7yrs",2,"male_single","none",1,"real_estate",42,"none","own",3,"unskilled_resident",2,"none","yes","good"
"negative_balance",15,"current_credits_paid","furniture",1845,"low_savings","less_than_1yr",4,"female_divorced","guarantor",1,"insurance",46,"none","rent",1,"skilled_employee",1,"none","yes","good"
"small_balance",48,"no_credits","new_car",8358,"good_savings","less_than_1yr",1,"female_divorced","none",1,"car_or_other",30,"none","own",2,"skilled_employee",1,"none","yes","good"
"negative_balance",24,"all_paid","furniture",3349,"good_savings","less_than_1yr",4,"male_single","none",4,"no_property",30,"none","free",1,"skilled_employee",2,"registered","yes","bad"
"no_account",12,"current_credits_paid","new_car",2859,"unknown_savings","unemployed",4,"male_single","none",4,"no_property",38,"none","own",1,"management",1,"registered","yes","good"
"no_account",18,"current_credits_paid","furniture",1533,"low_savings","less_than_1yr",4,"male_married","co_applicant",1,"insurance",43,"none","own",1,"unskilled_resident",2,"none","yes","bad"
"no_account",24,"current_credits_paid","electronics",3621,"moderate_savings","7_or_more_yrs",2,"male_single","none",4,"car_or_other",31,"none","own",2,"skilled_employee",1,"none","yes","bad"
"small_balance",18,"critical_account","business",3590,"low_savings","unemployed",3,"male_married","none",3,"car_or_other",40,"none","own",3,"unemployed",2,"registered","yes","good"
"negative_balance",36,"past_delay","business",2145,"low_savings","4_to_7yrs",2,"male_single","none",1,"car_or_other",24,"none","own",2,"skilled_employee",1,"registered","yes","bad"
"small_balance",24,"current_credits_paid","used_car",4113,"good_savings","less_than_1yr",3,"female_divorced","none",4,"car_or_other",28,"none","rent",1,"skilled_employee",1,"none","yes","bad"
"no_account",36,"current_credits_paid","furniture",10974,"low_savings","unemployed",4,"female_divorced","none",2,"car_or_other",26,"none","own",2,"management",1,"registered","yes","bad"
"negative_balance",12,"current_credits_paid","new_car",1893,"low_savings","1_to_4yrs",4,"female_divorced","guarantor",4,"insurance",29,"none","own",1,"skilled_employee",1,"registered","yes","good"
"negative_balance",24,"critical_account","electronics",1231,"high_savings","7_or_more_yrs",4,"female_divorced","none",4,"insurance",57,"none","rent",2,"management",1,"registered","yes","good"
"large_balance",30,"critical_account","electronics",3656,"unknown_savings","7_or_more_yrs",4,"male_single","none",4,"insurance",49,"stores","own",2,"unskilled_resident",1,"none","yes","good"
"small_balance",9,"critical_account","electronics",1154,"low_savings","7_or_more_yrs",2,"male_single","none",4,"real_estate",37,"none","own",3,"unskilled_resident",1,"none","yes","good"
"negative_balance",28,"current_credits_paid","new_car",4006,"low_savings","1_to_4yrs",3,"male_single","none",2,"car_or_other",45,"none","own",1,"unskilled_resident",1,"none","yes","bad"
"small_balance",24,"current_credits_paid","furniture",3069,"moderate_savings","7_or_more_yrs",4,"male_single","none",4,"no_property",30,"none","free",1,"skilled_employee",1,"none","yes","good"
"no_account",6,"critical_account","electronics",1740,"low_savings","7_or_more_yrs",2,"male_married","none",2,"real_estate",30,"none","rent",2,"skilled_employee",1,"none","yes","good"
"small_balance",21,"past_delay","new_car",2353,"low_savings","1_to_4yrs",1,"male_divorced","none",4,"insurance",47,"none","own",2,"skilled_employee",1,"none","yes","good"
"no_account",15,"current_credits_paid","new_car",3556,"unknown_savings","1_to_4yrs",3,"male_single","none",2,"no_property",29,"none","own",1,"skilled_employee",1,"none","yes","good"
"no_account",24,"current_credits_paid","electronics",2397,"good_savings","7_or_more_yrs",3,"male_single","none",2,"car_or_other",35,"bank","own",2,"skilled_employee",1,"registered","yes","bad"
"small_balance",6,"current_credits_paid","repairs",454,"low_savings","less_than_1yr",3,"male_married","none",1,"insurance",22,"none","own",1,"unskilled_resident",1,"none","yes","good"
"small_balance",30,"current_credits_paid","electronics",1715,"unknown_savings","1_to_4yrs",4,"female_divorced","none",1,"car_or_other",26,"none","own",1,"skilled_employee",1,"none","yes","good"
"small_balance",27,"critical_account","electronics",2520,"good_savings","1_to_4yrs",4,"male_single","none",2,"insurance",23,"none","own",2,"unskilled_resident",1,"none","yes","bad"
"no_account",15,"current_credits_paid","electronics",3568,"low_savings","7_or_more_yrs",4,"female_divorced","none",2,"car_or_other",54,"bank","rent",1,"management",1,"registered","yes","good"
"no_account",42,"current_credits_paid","electronics",7166,"unknown_savings","4_to_7yrs",2,"male_married","none",4,"insurance",29,"none","rent",1,"skilled_employee",1,"registered","yes","good"
"negative_balance",11,"critical_account","new_car",3939,"low_savings","1_to_4yrs",1,"male_single","none",2,"real_estate",40,"none","own",2,"unskilled_resident",2,"none","yes","good"
"small_balance",15,"current_credits_paid","repairs",1514,"moderate_savings","1_to_4yrs",4,"male_single","guarantor",2,"real_estate",22,"none","own",1,"skilled_employee",1,"none","yes","good"
"no_account",24,"current_credits_paid","new_car",7393,"low_savings","1_to_4yrs",1,"male_single","none",4,"insurance",43,"none","own",1,"unskilled_resident",2,"none","yes","good"
"negative_balance",24,"all_paid","new_car",1193,"low_savings","unemployed",1,"female_divorced","co_applicant",4,"no_property",29,"none","rent",2,"unemployed",1,"none","yes","bad"
"negative_balance",60,"current_credits_paid","business",7297,"low_savings","7_or_more_yrs",4,"male_single","co_applicant",4,"no_property",36,"none","rent",1,"skilled_employee",1,"none","yes","bad"
"no_account",30,"critical_account","electronics",2831,"low_savings","1_to_4yrs",4,"female_divorced","none",2,"car_or_other",33,"none","own",1,"skilled_employee",1,"registered","yes","good"
"large_balance",24,"current_credits_paid","electronics",1258,"good_savings","1_to_4yrs",3,"female_divorced","none",3,"car_or_other",57,"none","own",1,"unskilled_resident",1,"none","yes","good"
"small_balance",6,"current_credits_paid","electronics",753,"low_savings","1_to_4yrs",2,"female_divorced","guarantor",3,"real_estate",64,"none","own",1,"skilled_employee",1,"none","yes","good"
"small_balance",18,"past_delay","business",2427,"unknown_savings","7_or_more_yrs",4,"male_single","none",2,"insurance",42,"none","own",2,"skilled_employee",1,"none","yes","good"
"no_account",24,"past_delay","new_car",2538,"low_savings","7_or_more_yrs",4,"male_single","none",4,"car_or_other",47,"none","own",2,"unskilled_resident",2,"none","yes","bad"
"small_balance",15,"all_paid","new_car",1264,"moderate_savings","1_to_4yrs",2,"male_married","none",2,"insurance",25,"none","rent",1,"skilled_employee",1,"none","yes","bad"
"small_balance",30,"critical_account","furniture",8386,"low_savings","4_to_7yrs",2,"male_single","none",2,"insurance",49,"none","own",1,"skilled_employee",1,"none","yes","bad"
"no_account",48,"current_credits_paid","business",4844,"low_savings","unemployed",3,"male_single","none",2,"car_or_other",33,"bank","rent",1,"management",1,"registered","yes","bad"
"large_balance",21,"current_credits_paid","new_car",2923,"moderate_savings","1_to_4yrs",1,"female_divorced","none",1,"car_or_other",28,"bank","own",1,"management",1,"registered","yes","good"
"negative_balance",36,"current_credits_paid","used_car",8229,"low_savings","1_to_4yrs",2,"male_single","none",2,"insurance",26,"none","own",1,"skilled_employee",2,"none","yes","bad"
"no_account",24,"critical_account","furniture",2028,"low_savings","4_to_7yrs",2,"male_single","none",2,"insurance",30,"none","own",2,"unskilled_resident",1,"none","yes","good"
"negative_balance",15,"critical_account","furniture",1433,"low_savings","1_to_4yrs",4,"female_divorced","none",3,"insurance",25,"none","rent",2,"skilled_employee",1,"none","yes","good"
"large_balance",42,"no_credits","business",6289,"low_savings","less_than_1yr",2,"male_divorced","none",1,"insurance",33,"none","own",2,"skilled_employee",1,"none","yes","good"
"no_account",13,"current_credits_paid","electronics",1409,"moderate_savings","unemployed",2,"female_divorced","none",4,"real_estate",64,"none","own",1,"skilled_employee",1,"none","yes","good"
"negative_balance",24,"current_credits_paid","used_car",6579,"low_savings","unemployed",4,"male_single","none",2,"no_property",29,"none","free",1,"management",1,"registered","yes","good"
"small_balance",24,"critical_account","electronics",1743,"low_savings","7_or_more_yrs",4,"male_single","none",2,"insurance",48,"none","own",2,"unskilled_resident",1,"none","yes","good"
"no_account",12,"critical_account","education",3565,"unknown_savings","less_than_1yr",2,"male_single","none",1,"insurance",37,"none","own",2,"unskilled_resident",2,"none","yes","good"
"no_account",15,"all_paid","electronics",1569,"moderate_savings","7_or_more_yrs",4,"male_single","none",4,"car_or_other",34,"bank","own",1,"unskilled_resident",2,"none","yes","good"
"negative_balance",18,"current_credits_paid","electronics",1936,"unknown_savings","4_to_7yrs",2,"male_married","none",4,"car_or_other",23,"none","rent",2,"unskilled_resident",1,"none","yes","good"
"negative_balance",36,"current_credits_paid","furniture",3959,"low_savings","unemployed",4,"male_single","none",3,"insurance",30,"none","own",1,"management",1,"registered","yes","good"
"no_account",12,"current_credits_paid","new_car",2390,"unknown_savings","7_or_more_yrs",4,"male_single","none",3,"car_or_other",50,"none","own",1,"skilled_employee",1,"registered","yes","good"
